Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
76,3.0,0.0,0.0,778.0,16.0,40.0,3401.0,0.0,186.04800000000014,0.0,0.0,607.392463684082,,,,,,,,,,,,,,,,,,,,,83.42699590994964,46.7485113628353,155.7771672645854,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,0.0,0.0,804.0,17.0,26.0,3427.0,0.0,117.03299999999997,0.0,0.0,610.9527666568756,,,,,,,,,,,,,,,,,,,,,55.80303770340783,31.670502391660467,104.60586694940717,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,0.0,839.0,18.0,35.0,3462.0,0.0,161.04300000000012,0.0,0.0,615.3998734951019,,,,,,,,,,,,,,,,,,,,,73.59313436204309,41.539339238353506,138.03224464165385,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,0.0,1016.0,19.0,177.0,3639.0,0.0,855.2009999999972,0.0,0.0,632.4834361076355,,,,,,,,,,,,,,,,,,,,,260.43819065202626,114.96989858014682,402.22977506980214,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,0.0,1099.0,20.0,83.0,3722.0,0.0,380.1120000000004,0.0,0.0,640.6500043869019,,,,,,,,,,,,,,,,,,,,,144.6555397381464,78.2372130227738,265.32792778016375,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,120.0,1.0,120.0,3842.0,0.0,582.1319999999985,0.0,0.0,759.4652962684631,,,,,,,,,,,,,,,,,,,,,205.1962179250454,99.2619040151666,342.71659880618836,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,0.0,209.0,2.0,89.0,3931.0,0.0,432.09599999999955,0.0,0.0,767.9648444652557,,,,,,,,,,,,,,,,,,,,,165.99956617603976,85.09030872093574,290.1299725572129,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,0.0,267.0,3.0,58.0,3989.0,0.0,277.0650000000002,0.0,0.0,773.9328894615173,,,,,,,,,,,,,,,,,,,,,117.13210794199331,63.35163349272844,213.37453055162112,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,0.0,293.0,4.0,26.0,4015.0,0.0,118.03199999999998,0.0,0.0,776.9991347789764,,,,,,,,,,,,,,,,,,,,,56.4709513372088,31.95656288958065,105.44796719959771,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,0.0,317.0,5.0,24.0,4039.0,0.0,108.02999999999997,0.0,0.0,779.8155498504639,,,,,,,,,,,,,,,,,,,,,52.22509500167621,29.57956131716822,97.434932353431,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,0.0,447.0,6.0,130.0,4169.0,0.0,605.1689999999985,0.0,0.0,792.4095268249512,,,,,,,,,,,,,,,,,,,,,209.2681499296187,96.02931259656599,339.8840986547244,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,0.0,554.0,7.0,107.0,4276.0,0.0,523.1129999999989,0.0,0.0,802.6759860515594,,,,,,,,,,,,,,,,,,,,,190.96753815327506,94.65127511333631,325.2502134231154,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,0.0,623.0,8.0,69.0,4345.0,0.0,333.075,0.0,0.0,809.5896651744843,,,,,,,,,,,,,,,,,,,,,136.2302685698823,71.93236598328096,243.93032821832588,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,669.0,9.0,46.0,4391.0,0.0,218.05200000000016,0.0,0.0,814.5607249736786,,,,,,,,,,,,,,,,,,,,,96.23724286210741,52.900717028689016,177.31136443570108,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,712.0,10.0,43.0,4434.0,0.0,202.05000000000015,0.0,0.0,819.081490278244,,,,,,,,,,,,,,,,,,,,,89.87635729641099,49.906482147232815,166.72091252172564,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,763.0,11.0,51.0,4485.0,0.0,245.05500000000018,0.0,0.0,824.3389620780945,,,,,,,,,,,,,,,,,,,,,106.86735058727659,57.56493684113693,194.42164187377705,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,794.0,12.0,31.0,4516.0,0.0,144.0360000000001,0.0,0.0,827.9037373065948,,,,,,,,,,,,,,,,,,,,,67.58848618150982,37.853178136980716,125.582664303369,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,821.0,13.0,27.0,4543.0,0.0,122.03399999999998,0.0,0.0,830.9939639568329,,,,,,,,,,,,,,,,,,,,,57.90204372169324,32.84772220141563,108.5608082799131,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,854.0,14.0,33.0,4576.0,0.0,154.0380000000001,0.0,0.0,834.7391257286072,,,,,,,,,,,,,,,,,,,,,71.66620710913428,40.02151622780402,133.03555928373194,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,899.0,15.0,45.0,4621.0,0.0,213.05100000000016,0.0,0.0,839.4519627094269,,,,,,,,,,,,,,,,,,,,,94.36386490812436,51.961070238351546,174.05087316737485,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,949.0,16.0,50.0,4671.0,0.0,240.05400000000017,0.0,0.0,844.6599712371826,,,,,,,,,,,,,,,,,,,,,105.05512908992135,56.684357516451215,191.3339816906839,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,978.0,17.0,29.0,4700.0,0.0,134.03400000000002,0.0,0.0,848.0432312488556,,,,,,,,,,,,,,,,,,,,,63.45974378148621,35.63446203615502,117.97844536615548,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,1199.0,18.0,221.0,4921.0,0.0,1090.229999999996,0.0,0.0,869.1784102916718,,,,,,,,,,,,,,,,,,,,,296.3476165944192,125.35008708710126,444.1401564394784,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,1250.0,19.0,51.0,4972.0,0.0,242.0580000000002,0.0,0.0,874.2834990024567,,,,,,,,,,,,,,,,,,,,,104.72953117283048,57.35033812873442,192.47621579620085,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,1395.0,20.0,145.0,5117.0,0.0,714.1499999999978,0.0,0.0,888.1860995292664,,,,,,,,,,,,,,,,,,,,,234.98239163080243,109.3969477140393,381.007583037788,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,0.0,33.0,1.0,33.0,5150.0,0.0,151.04100000000008,0.0,0.0,1015.8293454647064,,,,,,,,,,,,,,,,,,,,,69.57801623741261,39.36978771798909,130.68080261366578,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,0.0,128.0,2.0,95.0,5245.0,0.0,464.09999999999934,0.0,0.0,1024.956505537033,,,,,,,,,,,,,,,,,,,,,175.66291656421623,88.39665348833975,303.2550038404187,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,0.0,179.0,3.0,51.0,5296.0,0.0,242.0580000000002,0.0,0.0,1030.3587684631348,,,,,,,,,,,,,,,,,,,,,104.72953117283048,57.35033812873442,192.47621579620085,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,0.0,242.0,4.0,63.0,5359.0,0.0,302.07000000000016,0.0,0.0,1036.6369998455048,,,,,,,,,,,,,,,,,,,,,125.66486418285443,67.36826466964212,227.42693150168523,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,0.0,293.0,5.0,51.0,5410.0,0.0,243.0570000000002,0.0,0.0,1042.3345959186554,,,,,,,,,,,,,,,,,,,,,105.42959197580569,57.448680073059364,193.13121935755441,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,0.0,332.0,6.0,39.0,5449.0,0.0,177.05100000000016,0.0,0.0,1046.4554233551025,,,,,,,,,,,,,,,,,,,,,78.93211523810722,44.68490306578139,149.23729727286826,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,0.0,434.0,7.0,102.0,5551.0,0.0,488.11799999999954,0.0,0.0,1056.5522072315216,,,,,,,,,,,,,,,,,,,,,179.26617652184342,90.43474846892025,311.46464641130456,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,0.0,516.0,8.0,82.0,5633.0,0.0,396.08999999999975,0.0,0.0,1064.7013981342316,,,,,,,,,,,,,,,,,,,,,155.13150875421135,80.79961791293195,274.34155986281667,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,0.0,564.0,9.0,48.0,5681.0,0.0,227.05500000000018,0.0,0.0,1069.7511887550354,,,,,,,,,,,,,,,,,,,,,99.24601074031807,54.635143463650614,183.05980496341937,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,0.0,593.0,10.0,29.0,5710.0,0.0,130.03799999999998,0.0,0.0,1073.2690703868866,,,,,,,,,,,,,,,,,,,,,60.78269826190755,34.55977330371048,114.69341649224243,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,647.0,11.0,54.0,5764.0,0.0,251.06700000000023,0.0,0.0,1078.9420456886292,,,,,,,,,,,,,,,,,,,,,107.01950871987886,57.990324962621436,197.20076042369692,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,0.0,675.0,12.0,28.0,5792.0,0.0,129.03300000000002,0.0,0.0,1082.0893318653107,,,,,,,,,,,,,,,,,,,,,61.37617531252163,34.50556389338045,114.11863168298535,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,0.0,790.0,13.0,115.0,5907.0,0.0,549.134999999999,0.0,0.0,1093.2289381027222,,,,,,,,,,,,,,,,,,,,,193.90092038142492,96.27168216885364,332.77108617626874,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,0.0,825.0,14.0,35.0,5942.0,0.0,161.04300000000012,0.0,0.0,1097.0154032707214,,,,,,,,,,,,,,,,,,,,,73.59313436204309,41.539339238353506,138.03224464165385,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,0.0,866.0,15.0,41.0,5983.0,0.0,195.04500000000013,0.0,0.0,1101.526683330536,,,,,,,,,,,,,,,,,,,,,88.2140823221787,48.320249143625674,162.1030774899569,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,0.0,920.0,16.0,54.0,6037.0,0.0,258.0600000000002,0.0,0.0,1106.9782209396362,,,,,,,,,,,,,,,,,,,,,110.80786300166939,60.06160732919735,202.2484991114157,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,0.0,955.0,17.0,35.0,6072.0,0.0,159.0450000000001,0.0,0.0,1110.882396221161,,,,,,,,,,,,,,,,,,,,,72.30261047832622,40.99710283267712,136.4545315096274,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,0.0,1156.0,18.0,201.0,6273.0,0.0,972.2279999999967,0.0,0.0,1130.1856617927551,,,,,,,,,,,,,,,,,,,,,277.7167374059208,119.94010222484604,422.42358719936595,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,0.0,1245.0,19.0,89.0,6362.0,0.0,412.1160000000002,0.0,0.0,1139.210120677948,,,,,,,,,,,,,,,,,,,,,154.51114737535178,82.85440680144933,280.17659303738066,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,0.0,1275.0,20.0,30.0,6392.0,0.0,136.038,0.0,0.0,1142.536786556244,,,,,,,,,,,,,,,,,,,,,63.46898143546874,36.01760943816974,119.37282478253177,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,0.0,98.0,1.0,98.0,6490.0,0.0,470.1119999999992,0.0,0.0,1268.1977953910828,,,,,,,,,,,,,,,,,,,,,178.36677241203785,84.4884782855588,301.3086042609967,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,0.0,107.0,2.0,9.0,6499.0,0.0,40.008,0.0,0.0,1269.6523451805115,,,,,,,,,,,,,,,,,,,,,23.794063465590288,11.569717848828377,38.63537831659716,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,0.0,153.0,3.0,46.0,6545.0,0.0,210.0600000000002,0.0,0.0,1274.6630136966705,,,,,,,,,,,,,,,,,,,,,91.02693173401718,51.23414548094075,171.60250117574952,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,0.0,285.0,4.0,132.0,6677.0,0.0,639.1469999999983,0.0,0.0,1287.5546188354492,,,,,,,,,,,,,,,,,,,,,217.74308165836803,102.62831044465312,358.867597399198,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,0.0,408.0,5.0,123.0,6800.0,0.0,587.1449999999987,0.0,0.0,1299.3983399868011,,,,,,,,,,,,,,,,,,,,,203.01451783657726,98.8690435874881,344.28848389042923,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,0.0,444.0,6.0,36.0,6836.0,0.0,165.04500000000013,0.0,0.0,1304.220740556717,,,,,,,,,,,,,,,,,,,,,74.92375368911301,42.354905952392485,140.87587865719755,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,0.0,567.0,7.0,123.0,6959.0,0.0,600.1319999999982,0.0,0.0,1316.134724855423,,,,,,,,,,,,,,,,,,,,,208.81468125540775,101.98941488871205,350.2601184122519,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,0.0,637.0,8.0,70.0,7029.0,0.0,338.07599999999996,0.0,0.0,1323.10524892807,,,,,,,,,,,,,,,,,,,,,137.84166622869515,72.65776212930292,246.49202493614263,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,0.0,682.0,9.0,45.0,7074.0,0.0,210.05400000000017,0.0,0.0,1328.0303740501404,,,,,,,,,,,,,,,,,,,,,92.29575042374684,51.48662260557014,171.9425694411937,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,0.0,768.0,10.0,86.0,7160.0,0.0,419.09099999999955,0.0,0.0,1336.4271726608276,,,,,,,,,,,,,,,,,,,,,162.9479761787553,83.21321649504023,284.6196719582392,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,0.0,838.0,11.0,70.0,7230.0,0.0,330.08400000000006,0.0,0.0,1343.500117301941,,,,,,,,,,,,,,,,,,,,,134.2110636550943,70.23072439085911,240.9307779220834,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,0.0,864.0,12.0,26.0,7256.0,0.0,116.03399999999996,0.0,0.0,1346.6719903945923,,,,,,,,,,,,,,,,,,,,,55.167188656056446,31.353678785674383,103.75526063608339,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,0.0,887.0,13.0,23.0,7279.0,0.0,102.02999999999996,0.0,0.0,1349.7429485321045,,,,,,,,,,,,,,,,,,,,,49.4391881888135,28.048169920594507,92.49973137085287,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,0.0,923.0,14.0,36.0,7315.0,0.0,167.04300000000012,0.0,0.0,1353.4377484321594,,,,,,,,,,,,,,,,,,,,,76.26390663480971,42.82847324506498,142.42219529789662,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,0.0,1025.0,15.0,102.0,7417.0,0.0,493.1129999999994,0.0,0.0,1363.389707326889,,,,,,,,,,,,,,,,,,,,,181.4987694851267,92.36057480003417,314.2375830274161,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,0.0,1078.0,16.0,53.0,7470.0,0.0,253.0590000000002,0.0,0.0,1368.7049586772919,,,,,,,,,,,,,,,,,,,,,109.0263695843367,59.200017268159336,199.23989809233905,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,0.0,1355.0,17.0,277.0,7747.0,0.0,1357.2989999999943,0.0,0.0,1395.2502167224884,,,,,,,,,,,,,,,,,,,,,324.6695563717495,131.52336869578292,467.26285975946666,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,0.0,1452.0,18.0,97.0,7844.0,0.0,470.1059999999994,0.0,0.0,1404.9174931049347,,,,,,,,,,,,,,,,,,,,,175.95058472584952,89.67601612374905,305.51365454129757,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,0.0,1631.0,19.0,179.0,8023.0,0.0,883.184999999997,0.0,0.0,1422.034922838211,,,,,,,,,,,,,,,,,,,,,266.0056396067849,118.23532166096363,415.2993624159315,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,0.0,1781.0,20.0,150.0,8173.0,0.0,729.1649999999979,0.0,0.0,1436.4419121742249,,,,,,,,,,,,,,,,,,,,,235.51038226033586,109.99412272014742,383.5317075905477,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,0.0,61.0,1.0,61.0,8234.0,0.0,292.0680000000002,0.0,0.0,1591.575715303421,,,,,,,,,,,,,,,,,,,,,122.28370245625368,65.78759419495844,221.89056371970742,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,0.0,94.0,2.0,33.0,8267.0,0.0,160.03200000000007,0.0,0.0,1595.7656350135803,,,,,,,,,,,,,,,,,,,,,76.45957260264667,40.25670789791467,137.5373339874774,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,0.0,205.0,3.0,111.0,8378.0,0.0,529.1309999999992,0.0,0.0,1606.4937150478363,,,,,,,,,,,,,,,,,,,,,189.26942597492047,93.62601081929904,325.519780805875,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,0.0,304.0,4.0,99.0,8477.0,0.0,482.1059999999993,0.0,0.0,1616.2058610916138,,,,,,,,,,,,,,,,,,,,,179.87095539303712,90.67943004458157,310.20687089163664,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,0.0,362.0,5.0,58.0,8535.0,0.0,265.0770000000002,0.0,0.0,1622.1787552833557,,,,,,,,,,,,,,,,,,,,,112.00611749002881,58.89203608189611,204.17656550942073,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,0.0,486.0,6.0,124.0,8659.0,0.0,584.1539999999991,0.0,0.0,1634.3649880886078,,,,,,,,,,,,,,,,,,,,,199.84920949463682,99.05914876237578,343.170064510407,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,0.0,570.0,7.0,84.0,8743.0,0.0,406.0919999999997,0.0,0.0,1642.8606016635895,,,,,,,,,,,,,,,,,,,,,158.10315097571677,82.06517181249303,278.8341528215465,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,0.0,629.0,8.0,59.0,8802.0,0.0,277.07100000000025,0.0,0.0,1648.8886198997498,,,,,,,,,,,,,,,,,,,,,115.56824616002312,63.54513839916439,213.12696129536403,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,0.0,682.0,9.0,53.0,8855.0,0.0,254.0580000000002,0.0,0.0,1654.3426015377045,,,,,,,,,,,,,,,,,,,,,109.73598869849461,59.26256483598504,199.8754473929169,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,0.0,741.0,10.0,59.0,8914.0,0.0,282.0660000000002,0.0,0.0,1660.3490846157074,,,,,,,,,,,,,,,,,,,,,118.86004454286875,64.17241144074626,216.2417852461049,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,0.0,798.0,11.0,57.0,8971.0,0.0,274.0620000000002,0.0,0.0,1666.5237770080566,,,,,,,,,,,,,,,,,,,,,116.78850288134207,62.63632408747757,211.70549266160089,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,0.0,832.0,12.0,34.0,9005.0,0.0,158.0400000000001,0.0,0.0,1670.3455545902252,,,,,,,,,,,,,,,,,,,,,72.96533626608999,40.91054200018418,135.93693058823527,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,0.0,866.0,13.0,34.0,9039.0,0.0,159.0390000000001,0.0,0.0,1674.1494975090027,,,,,,,,,,,,,,,,,,,,,73.68602871339462,41.087378790747685,136.70620369089463,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,0.0,911.0,14.0,45.0,9084.0,0.0,212.05200000000016,0.0,0.0,1678.8734929561615,,,,,,,,,,,,,,,,,,,,,93.65913610904744,51.82926131772411,173.3551563625433,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,0.0,967.0,15.0,56.0,9140.0,0.0,267.0630000000002,0.0,0.0,1684.6705706119537,,,,,,,,,,,,,,,,,,,,,113.64367758639082,61.68319854614839,207.5528421096022,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,0.0,1239.0,16.0,272.0,9412.0,0.0,1325.3009999999947,0.0,0.0,1710.4516432285309,,,,,,,,,,,,,,,,,,,,,322.1710588057135,125.15796215668338,458.11215187068524,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,0.0,1530.0,17.0,291.0,9703.0,0.0,1424.315999999994,0.0,0.0,1737.9514076709747,,,,,,,,,,,,,,,,,,,,,330.86548939762054,129.7188729737811,470.8676929424786,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,0.0,1674.0,18.0,144.0,9847.0,0.0,707.1509999999978,0.0,0.0,1752.0027141571045,,,,,,,,,,,,,,,,,,,,,232.92095716279007,109.36175279072674,379.29274735800624,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,0.0,1872.0,19.0,198.0,10045.0,0.0,975.2069999999965,0.0,0.0,1770.9584047794342,,,,,,,,,,,,,,,,,,,,,279.8830479715127,122.19594922286585,429.58735334802986,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,0.0,2033.0,20.0,161.0,10206.0,0.0,790.1699999999973,0.0,0.0,1786.6910333633423,,,,,,,,,,,,,,,,,,,,,248.60909260225353,114.51075931646758,397.8261003064701,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,0.0,148.0,1.0,148.0,10354.0,0.0,735.1469999999979,0.0,0.0,1971.9827427864075,,,,,,,,,,,,,,,,,,,,,241.1254701734605,109.1740237809327,385.96194688631573,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,0.0,452.0,2.0,304.0,10658.0,0.0,1476.3419999999933,0.0,0.0,2000.7557210922241,,,,,,,,,,,,,,,,,,,,,333.5052183745523,127.39490608132118,471.87647805464775,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,0.0,521.0,3.0,69.0,10727.0,0.0,335.0729999999999,0.0,0.0,2007.5717515945435,,,,,,,,,,,,,,,,,,,,,137.59628954314286,71.91117853241292,245.00720356619874,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,0.0,598.0,4.0,77.0,10804.0,0.0,375.08099999999973,0.0,0.0,2015.2948660850525,,,,,,,,,,,,,,,,,,,,,150.1744708553243,77.45445154016943,264.7144755039284,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,0.0,646.0,5.0,48.0,10852.0,0.0,228.05400000000017,0.0,0.0,2020.4340238571167,,,,,,,,,,,,,,,,,,,,,99.94888624252015,54.74957764761741,183.73485828343058,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
