Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
63,3.0,0.0,0.0,262.0,3.0,109.0,3003.0,0.0,518.1299999999994,0.0,0.0,552.7897956371307,,,,,,,,,,,,,,,,,,,,,185.81398096197904,93.41608313650585,322.00057213696823,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3.0,0.0,0.0,352.0,4.0,90.0,3093.0,0.0,424.10999999999956,0.0,0.0,561.5617530345917,,,,,,,,,,,,,,,,,,,,,164.2403952258357,81.00862935940182,281.9035244329637,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3.0,0.0,0.0,410.0,5.0,58.0,3151.0,0.0,260.0820000000002,0.0,0.0,567.3923690319061,,,,,,,,,,,,,,,,,,,,,109.55966013204403,57.16779072043049,200.52790238079223,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,3.0,0.0,0.0,439.0,6.0,29.0,3180.0,0.0,131.03699999999998,0.0,0.0,570.7755434513092,,,,,,,,,,,,,,,,,,,,,61.4099774665295,34.87305220461473,115.52709573993107,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,3.0,0.0,0.0,581.0,7.0,142.0,3322.0,0.0,689.1569999999977,0.0,0.0,584.3534097671509,,,,,,,,,,,,,,,,,,,,,226.7393204760016,109.37422532289783,374.6425517029664,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,3.0,0.0,0.0,664.0,8.0,83.0,3405.0,0.0,402.0899999999997,0.0,0.0,592.4394750595093,,,,,,,,,,,,,,,,,,,,,157.259111628584,81.4318655791047,277.07880557930326,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,3.0,0.0,0.0,699.0,9.0,35.0,3440.0,0.0,156.04800000000006,0.0,0.0,596.0328261852264,,,,,,,,,,,,,,,,,,,,,70.5355878811146,40.0232600685762,134.02769537966523,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3.0,0.0,0.0,748.0,10.0,49.0,3489.0,0.0,231.0570000000002,0.0,0.0,601.3293871879578,,,,,,,,,,,,,,,,,,,,,100.39672237294315,55.41552105854716,185.55515359377395,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,3.0,0.0,0.0,785.0,11.0,37.0,3526.0,0.0,170.04600000000013,0.0,0.0,605.1996200084686,,,,,,,,,,,,,,,,,,,,,76.89944787783749,43.41673775583748,144.46811987062554,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,3.0,0.0,0.0,806.0,12.0,21.0,3547.0,0.0,92.02799999999996,0.0,0.0,607.5990147590637,,,,,,,,,,,,,,,,,,,,,45.14408871022444,25.55346829261713,84.2237948891469,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,3.0,0.0,0.0,844.0,13.0,38.0,3585.0,0.0,151.07100000000008,0.0,0.0,611.5023744106293,,,,,,,,,,,,,,,,,,,,,59.936948630087834,44.36241229387856,130.89986687130562,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3.0,0.0,0.0,888.0,14.0,44.0,3629.0,0.0,204.05400000000017,0.0,0.0,615.9464945793152,,,,,,,,,,,,,,,,,,,,,89.7538384710529,50.302974591982604,167.90359256477578,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3.0,0.0,0.0,922.0,15.0,34.0,3663.0,0.0,145.05300000000008,0.0,0.0,619.7041349411011,,,,,,,,,,,,,,,,,,,,,62.31540596774624,41.15061645452121,126.38073867050942,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3.0,0.0,0.0,978.0,16.0,56.0,3719.0,0.0,246.08400000000017,0.0,0.0,625.2426464557648,,,,,,,,,,,,,,,,,,,,,102.3829231416075,55.39153170096085,192.58194372074257,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,0.0,0.0,1060.0,17.0,82.0,3801.0,0.0,384.08799999999974,0.0,0.0,633.3794198036194,,,,,,,,,,,,,,,,,,,,,149.3671119007016,77.00127528966922,266.9186493637635,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,0.0,1094.0,18.0,34.0,3835.0,0.0,156.04200000000012,0.0,0.0,636.9441437721252,,,,,,,,,,,,,,,,,,,,,71.59137589636089,40.46091966805727,134.37499458752913,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,0.0,1290.0,19.0,196.0,4031.0,0.0,887.2829999999973,0.0,0.0,655.5650951862335,,,,,,,,,,,,,,,,,,,,,257.34649187704764,106.25691599758692,390.6579695143209,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,0.0,1416.0,20.0,126.0,4157.0,0.0,612.1379999999981,0.0,0.0,667.9394435882568,,,,,,,,,,,,,,,,,,,,,210.6585248629151,103.37265160804299,353.7478407027105,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,34.0,1.0,34.0,4191.0,0.0,157.0410000000001,0.0,0.0,794.3844394683838,,,,,,,,,,,,,,,,,,,,,72.26704324148044,40.70080130146308,135.15988705019555,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,0.0,119.0,2.0,85.0,4276.0,0.0,414.0899999999996,0.0,0.0,802.6756753921509,,,,,,,,,,,,,,,,,,,,,161.49119383687412,82.60536591091184,282.4431029881204,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,0.0,164.0,3.0,45.0,4321.0,0.0,210.05400000000017,0.0,0.0,807.393958568573,,,,,,,,,,,,,,,,,,,,,92.29575042374684,51.48662260557014,171.9425694411937,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,0.0,224.0,4.0,60.0,4381.0,0.0,288.0660000000002,0.0,0.0,813.3926107883453,,,,,,,,,,,,,,,,,,,,,121.26480362055682,65.04073384136723,219.67872444410355,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,0.0,258.0,5.0,34.0,4415.0,0.0,156.04200000000012,0.0,0.0,817.0250284671783,,,,,,,,,,,,,,,,,,,,,71.59137589636089,40.46091966805727,134.37499458752913,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,0.0,288.0,6.0,30.0,4445.0,0.0,138.03600000000003,0.0,0.0,820.3495845794678,,,,,,,,,,,,,,,,,,,,,64.81681600777034,36.53926348714022,120.99883195354442,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,0.0,376.0,7.0,88.0,4533.0,0.0,423.0989999999997,0.0,0.0,829.2150831222534,,,,,,,,,,,,,,,,,,,,,162.08738448746828,84.47128237067442,286.15661835631846,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,0.0,449.0,8.0,73.0,4606.0,0.0,353.0789999999999,0.0,0.0,836.2738308906555,,,,,,,,,,,,,,,,,,,,,142.61596008358308,74.78771363849526,254.02443540351427,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,475.0,9.0,26.0,4632.0,0.0,117.03299999999997,0.0,0.0,839.11834025383,,,,,,,,,,,,,,,,,,,,,55.80303770340783,31.670502391660467,104.60586694940717,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,552.0,10.0,77.0,4709.0,0.0,373.0829999999998,0.0,0.0,846.7397735118866,,,,,,,,,,,,,,,,,,,,,148.84447963666858,77.52269522142316,263.7207944901185,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,581.0,11.0,29.0,4738.0,0.0,134.03400000000002,0.0,0.0,849.8963372707367,,,,,,,,,,,,,,,,,,,,,63.45974378148621,35.63446203615502,117.97844536615548,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,628.0,12.0,47.0,4785.0,0.0,158.89800000000002,0.0,0.0,854.9936366081238,,,,,,,,,,,,,,,,,,,,,53.82306751985101,46.970086906822125,136.31380294426089,0.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,693.0,13.0,65.0,4850.0,0.0,311.07300000000015,0.0,0.0,861.3715703487396,,,,,,,,,,,,,,,,,,,,,128.33383526030732,68.85740158778913,232.27834616957475,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,719.0,14.0,26.0,4876.0,0.0,117.03299999999997,0.0,0.0,864.1934514045715,,,,,,,,,,,,,,,,,,,,,55.80303770340783,31.670502391660467,104.60586694940717,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,806.0,15.0,87.0,4963.0,0.0,351.92699999999985,0.0,0.0,872.5312256813049,,,,,,,,,,,,,,,,,,,,,135.10895578272732,62.62152617333038,239.14111669118168,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,851.0,16.0,45.0,5008.0,0.0,213.05100000000016,0.0,0.0,877.2617330551147,,,,,,,,,,,,,,,,,,,,,94.36386490812436,51.961070238351546,174.05087316737485,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,879.0,17.0,28.0,5036.0,0.0,127.03499999999998,0.0,0.0,880.2477190494537,,,,,,,,,,,,,,,,,,,,,59.989557810030725,34.01046557043164,112.47620019711397,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,928.0,18.0,49.0,5085.0,0.0,225.06300000000022,0.0,0.0,885.3856980800629,,,,,,,,,,,,,,,,,,,,,96.55682203856972,54.14390969391359,181.3592053883286,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,1127.0,19.0,199.0,5284.0,0.0,958.2299999999966,0.0,0.0,904.1969456672668,,,,,,,,,,,,,,,,,,,,,277.37084460499347,117.1120743588256,414.51078383436635,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,1201.0,20.0,74.0,5358.0,0.0,351.0870000000001,0.0,0.0,911.5005586147308,,,,,,,,,,,,,,,,,,,,,139.7055446644134,75.0604725628894,252.73430971159485,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,0.0,98.0,1.0,98.0,5456.0,0.0,477.10499999999934,0.0,0.0,1028.4381980895996,,,,,,,,,,,,,,,,,,,,,178.52162022171385,90.14770496152981,308.28875847640063,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,0.0,222.0,2.0,124.0,5580.0,0.0,604.1339999999982,0.0,0.0,1040.224779367447,,,,,,,,,,,,,,,,,,,,,209.42995833827848,102.46334748879622,351.4343961437958,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,0.0,271.0,3.0,49.0,5629.0,0.0,233.05500000000018,0.0,0.0,1045.1004874706268,,,,,,,,,,,,,,,,,,,,,101.78728702539914,55.65904754857431,186.8985097005963,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,0.0,328.0,4.0,57.0,5686.0,0.0,273.0630000000002,0.0,0.0,1050.731598854065,,,,,,,,,,,,,,,,,,,,,116.0856205137275,62.59135694758842,211.09498653930754,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,0.0,350.0,5.0,22.0,5708.0,0.0,98.02799999999996,0.0,0.0,1053.4345481395721,,,,,,,,,,,,,,,,,,,,,47.93208021167734,27.14116804331007,89.25920044223139,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,0.0,384.0,6.0,34.0,5742.0,0.0,152.04600000000005,0.0,0.0,1057.1093256473541,,,,,,,,,,,,,,,,,,,,,69.11956892287759,39.25406453323947,131.15533778820694,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,0.0,500.0,7.0,116.0,5858.0,0.0,568.1219999999985,0.0,0.0,1068.1425635814667,,,,,,,,,,,,,,,,,,,,,202.17559713039375,98.77952503951173,340.3717042431823,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,0.0,564.0,8.0,64.0,5922.0,0.0,301.07700000000017,0.0,0.0,1074.5662426948547,,,,,,,,,,,,,,,,,,,,,124.47872236677088,65.98381850387918,225.90615007169333,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,0.0,601.0,9.0,37.0,5959.0,0.0,172.04400000000012,0.0,0.0,1078.4192655086517,,,,,,,,,,,,,,,,,,,,,78.24434114769238,43.874162851398026,145.99897334491766,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,0.0,689.0,10.0,88.0,6047.0,0.0,430.0919999999995,0.0,0.0,1087.1968817710876,,,,,,,,,,,,,,,,,,,,,166.47697301697875,84.33862888928164,289.3503354199148,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,725.0,11.0,36.0,6083.0,0.0,168.04200000000012,0.0,0.0,1091.0139467716217,,,,,,,,,,,,,,,,,,,,,76.96550407303954,43.022053819336584,143.18377566952938,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,0.0,748.0,12.0,23.0,6106.0,0.0,102.02999999999996,0.0,0.0,1093.5604858398438,,,,,,,,,,,,,,,,,,,,,49.4391881888135,28.048169920594507,92.49973137085287,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,0.0,777.0,13.0,29.0,6135.0,0.0,130.03799999999998,0.0,0.0,1096.7034704685211,,,,,,,,,,,,,,,,,,,,,60.78269826190755,34.55977330371048,114.69341649224243,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,0.0,862.0,14.0,85.0,6220.0,0.0,413.0909999999996,0.0,0.0,1105.0959436893463,,,,,,,,,,,,,,,,,,,,,160.84718396230494,82.65070080357135,281.98234224266974,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,0.0,911.0,15.0,49.0,6269.0,0.0,172.892,0.0,0.0,1110.1455636024475,,,,,,,,,,,,,,,,,,,,,61.033450473032865,48.52125212498201,145.88879631488004,2.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,0.0,957.0,16.0,46.0,6315.0,0.0,213.0570000000002,0.0,0.0,1114.7590205669403,,,,,,,,,,,,,,,,,,,,,92.86582123025067,52.020943585515994,173.79728827067106,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,0.0,1063.0,17.0,106.0,6421.0,0.0,503.12699999999955,0.0,0.0,1125.01527261734,,,,,,,,,,,,,,,,,,,,,182.1231605660227,93.31274726661408,316.37225772881914,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,0.0,1327.0,18.0,264.0,6685.0,0.0,1258.3199999999945,0.0,0.0,1149.880271434784,,,,,,,,,,,,,,,,,,,,,311.9387766193588,119.19982881338765,443.6298640188674,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,0.0,1450.0,19.0,123.0,6808.0,0.0,610.1219999999985,0.0,0.0,1161.9036228656769,,,,,,,,,,,,,,,,,,,,,214.4671162962348,100.59607660210187,353.3592969652392,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,0.0,1683.0,20.0,233.0,7041.0,0.0,1150.2419999999956,0.0,0.0,1183.8873596191406,,,,,,,,,,,,,,,,,,,,,304.1668968997465,126.60696045611289,450.4980412443524,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,0.0,138.0,1.0,138.0,7179.0,0.0,670.1519999999978,0.0,0.0,1341.3736851215363,,,,,,,,,,,,,,,,,,,,,222.98444541338824,107.9567603564114,369.7923327512742,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,0.0,158.0,2.0,20.0,7199.0,0.0,95.01900000000002,0.0,0.0,1343.7408559322357,,,,,,,,,,,,,,,,,,,,,49.07948448725704,25.734976080176892,86.93307121982308,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,0.0,198.0,3.0,40.0,7239.0,0.0,185.04900000000015,0.0,0.0,1348.0831491947174,,,,,,,,,,,,,,,,,,,,,82.75842357566151,46.529533056356605,155.0307423423481,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,0.0,289.0,4.0,91.0,7330.0,0.0,444.09599999999944,0.0,0.0,1356.9734933376312,,,,,,,,,,,,,,,,,,,,,170.09861200368783,86.15547339130575,295.18035208309755,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,0.0,314.0,5.0,25.0,7355.0,0.0,112.03199999999997,0.0,0.0,1359.7455368041992,,,,,,,,,,,,,,,,,,,,,53.69272688034763,30.47843725520118,100.6109767165729,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,0.0,343.0,6.0,29.0,7384.0,0.0,133.03500000000003,0.0,0.0,1362.9382300376892,,,,,,,,,,,,,,,,,,,,,62.7487805723828,35.4141315040273,117.16952722580245,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,0.0,447.0,7.0,104.0,7488.0,0.0,509.1089999999991,0.0,0.0,1373.11274766922,,,,,,,,,,,,,,,,,,,,,187.69600502027222,93.09422750550286,320.27870092737135,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,0.0,538.0,8.0,91.0,7579.0,0.0,443.09699999999947,0.0,0.0,1381.9443337917328,,,,,,,,,,,,,,,,,,,,,169.46802357870462,86.21507904447549,294.7465549876325,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,0.0,573.0,9.0,35.0,7614.0,0.0,163.0410000000001,0.0,0.0,1385.5639402866364,,,,,,,,,,,,,,,,,,,,,74.97157739190254,41.9722894799117,139.57856128235292,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,0.0,647.0,10.0,74.0,7688.0,0.0,357.0809999999999,0.0,0.0,1392.9909205436707,,,,,,,,,,,,,,,,,,,,,143.5261351525795,75.47764077447786,255.96537086735148,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,0.0,701.0,11.0,54.0,7742.0,0.0,247.66000000000017,0.0,0.0,1398.4852106571198,,,,,,,,,,,,,,,,,,,,,103.65090813739926,59.18104284205778,195.58056280563656,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,0.0,761.0,12.0,60.0,7802.0,0.0,212.90400000000005,0.0,0.0,1404.671128988266,,,,,,,,,,,,,,,,,,,,,77.55749543743578,49.50345051163204,169.74747754059632,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,0.0,837.0,13.0,76.0,7878.0,0.0,306.918,0.0,0.0,1412.0110273361206,,,,,,,,,,,,,,,,,,,,,120.43951594347982,57.8544108872276,219.75713486680473,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,0.0,867.0,14.0,30.0,7908.0,0.0,138.03600000000003,0.0,0.0,1415.239628314972,,,,,,,,,,,,,,,,,,,,,64.81681600777034,36.53926348714022,120.99883195354442,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,0.0,905.0,15.0,38.0,7946.0,0.0,155.06700000000006,0.0,0.0,1419.2323942184448,,,,,,,,,,,,,,,,,,,,,62.71270647966996,45.071633749948184,133.900797406107,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,0.0,1032.0,16.0,127.0,8073.0,0.0,551.2049999999996,0.0,0.0,1431.4154438972473,,,,,,,,,,,,,,,,,,,,,190.56418511803093,86.07805128087304,315.4662635446388,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,0.0,1215.0,17.0,183.0,8256.0,0.0,867.2249999999979,0.0,0.0,1449.001395225525,,,,,,,,,,,,,,,,,,,,,256.9829264810225,112.02450537208576,405.0058611771535,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,0.0,1325.0,18.0,110.0,8366.0,0.0,519.1349999999993,0.0,0.0,1459.6515834331512,,,,,,,,,,,,,,,,,,,,,187.55930746884786,90.35997891860659,319.1712700584299,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,0.0,1556.0,19.0,231.0,8597.0,0.0,1138.2419999999956,0.0,0.0,1481.5715272426605,,,,,,,,,,,,,,,,,,,,,302.1271864362492,126.75806222811494,449.2686453752305,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,0.0,1601.0,20.0,45.0,8642.0,0.0,211.05300000000017,0.0,0.0,1486.1916337013245,,,,,,,,,,,,,,,,,,,,,92.96971307967678,51.670579686581256,172.65241211523875,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,0.0,151.0,1.0,151.0,8793.0,0.0,730.1699999999979,0.0,0.0,1639.983951330185,,,,,,,,,,,,,,,,,,,,,234.8762860489605,109.28498860554794,383.13111730034615,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,0.0,219.0,2.0,68.0,8861.0,0.0,328.074,0.0,0.0,1646.706520318985,,,,,,,,,,,,,,,,,,,,,134.60877215273143,71.19912860622551,241.34275577608676,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,0.0,283.0,3.0,64.0,8925.0,0.0,303.0750000000003,0.0,0.0,1653.1750416755676,,,,,,,,,,,,,,,,,,,,,124.70662762532416,67.7768136057473,227.79589666339407,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,0.0,363.0,4.0,80.0,9005.0,0.0,388.08599999999973,0.0,0.0,1660.9953060150146,,,,,,,,,,,,,,,,,,,,,153.41532805395565,79.4978656521676,270.7414932729675,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,0.0,387.0,5.0,24.0,9029.0,0.0,108.02999999999997,0.0,0.0,1663.6533312797546,,,,,,,,,,,,,,,,,,,,,52.22509500167621,29.57956131716822,97.434932353431,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,0.0,531.0,6.0,144.0,9173.0,0.0,708.1499999999978,0.0,0.0,1677.4453177452087,,,,,,,,,,,,,,,,,,,,,233.43963195277183,109.22862759995334,379.5499744801634,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,0.0,629.0,7.0,98.0,9271.0,0.0,472.1099999999995,0.0,0.0,1687.0731480121613,,,,,,,,,,,,,,,,,,,,,175.52967324559387,90.21383046092141,306.18398145017636,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,0.0,703.0,8.0,74.0,9345.0,0.0,359.07899999999984,0.0,0.0,1694.2365109920502,,,,,,,,,,,,,,,,,,,,,144.85605844528004,75.46728650214514,256.9998130297855,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,0.0,735.0,9.0,32.0,9377.0,0.0,148.0380000000001,0.0,0.0,1697.572109222412,,,,,,,,,,,,,,,,,,,,,68.91581066176472,38.7502329841928,128.5429451976689,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,0.0,811.0,10.0,76.0,9453.0,0.0,368.0819999999998,0.0,0.0,1705.0212922096252,,,,,,,,,,,,,,,,,,,,,147.3018466510298,76.8499647854902,261.33312574759447,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,0.0,822.0,11.0,11.0,9464.0,0.0,50.01,0.0,0.0,1706.5092270374298,,,,,,,,,,,,,,,,,,,,,28.573312229420484,14.316748827178087,47.818524288096874,5.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,0.0,872.0,12.0,50.0,9514.0,0.0,175.893,0.0,0.0,1711.8397555351257,,,,,,,,,,,,,,,,,,,,,62.08233004804638,48.636856039167206,147.7929139638576,2.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
